year	month	day	hour	minute	second	rain	flow	baseflow	quick_flow
2002	11	9	0	0	0	0.0002	0.1564	0.0379	0.1184
2002	11	10	0	0	0	0.1694	0.1158	0.0388	0.0770
2002	11	11	0	0	0	0.1600	0.1042	0.0397	0.0645
2002	11	12	0	0	0	0.1954	0.1206	0.0406	0.0800
2002	11	13	0	0	0	0.0810	0.1399	0.0415	0.0984
2002	11	14	0	0	0	0.7492	0.1346	0.0424	0.0922
2002	11	15	0	0	0	0.0121	0.2930	0.0433	0.2497
2002	11	16	0	0	0	0.1560	0.2137	0.0442	0.1695
2002	11	17	0	0	0	0.0793	0.1644	0.0451	0.1193
2002	11	18	0	0	0	0.0000	0.1218	0.0460	0.0758
2002	11	19	0	0	0	0.0057	0.0895	0.0469	0.0427
2002	11	20	0	0	0	0.2486	0.0679	0.0478	0.0201
2002	11	21	0	0	0	0.3088	0.0929	0.0487	0.0442
2002	11	22	0	0	0	0.0550	0.1492	0.0496	0.0996
2002	11	23	0	0	0	0.1011	0.1400	0.0505	0.0895
2002	11	24	0	0	0	0.0005	0.1048	0.0514	0.0535
2002	11	25	0	0	0	0.0032	0.0770	0.0523	0.0247
2002	11	26	0	0	0	0.0004	0.0609	0.0531	0.0078
2002	11	27	0	0	0	0.1452	0.0540	0.0540	0.0000
2002	11	28	0	0	0	0.0563	0.0538	0.0538	0.0000
2002	11	29	0	0	0	0.0095	0.0626	0.0528	0.0098
2002	11	30	0	0	0	0.1683	0.0542	0.0518	0.0024
2002	12	1	0	0	0	0.2707	0.0705	0.0508	0.0197
2002	12	2	0	0	0	0.2148	0.1613	0.0498	0.1115
2002	12	3	0	0	0	0.0119	0.1871	0.0488	0.1383
2002	12	4	0	0	0	0.1143	0.1040	0.0478	0.0562
2002	12	5	0	0	0	0.0032	0.1018	0.0468	0.0550
2002	12	6	0	0	0	0.0508	0.0715	0.0458	0.0257
2002	12	7	0	0	0	0.0780	0.0577	0.0448	0.0130
2002	12	8	0	0	0	0.0165	0.0630	0.0438	0.0192
2002	12	9	0	0	0	0.0000	0.0584	0.0428	0.0156
2002	12	10	0	0	0	0.0000	0.0485	0.0418	0.0068
2002	12	11	0	0	0	0.0000	0.0434	0.0407	0.0026
2002	12	12	0	0	0	0.0005	0.0397	0.0397	0.0000
2002	12	13	0	0	0	0.1102	0.0373	0.0373	0.0000
2002	12	14	0	0	0	0.1753	0.0383	0.0383	0.0000
2002	12	15	0	0	0	0.3360	0.0519	0.0414	0.0105
2002	12	16	0	0	0	0.2203	0.1450	0.0434	0.1016
2002	12	17	0	0	0	0.0193	0.1544	0.0454	0.1089
2002	12	18	0	0	0	0.0006	0.0953	0.0475	0.0478
2002	12	19	0	0	0	0.0005	0.0612	0.0495	0.0116
2002	12	20	0	0	0	0.0000	0.0516	0.0516	0.0000
2002	12	21	0	0	0	0.1693	0.0466	0.0466	0.0000
2002	12	22	0	0	0	0.4957	0.1152	0.0698	0.0454
2002	12	23	0	0	0	0.5408	0.1876	0.0931	0.0945
2002	12	24	0	0	0	0.0760	0.2245	0.1163	0.1083
2002	12	25	0	0	0	0.0263	0.2221	0.1395	0.0826
2002	12	26	0	0	0	0.2784	0.1464	0.1464	0.0000
2002	12	27	0	0	0	0.3269	0.1907	0.1859	0.0048
2002	12	28	0	0	0	0.0023	0.2349	0.2091	0.0258
2002	12	29	0	0	0	0.9908	0.1482	0.1482	0.0000
2002	12	30	0	0	0	0.4560	0.2830	0.2556	0.0274
2002	12	31	0	0	0	0.0401	0.3638	0.2788	0.0850
2003	1	1	0	0	0	0.4019	0.3020	NaN	NaN
2003	1	2	0	0	0	0.4261	NaN	NaN	NaN
2003	1	3	0	0	0	0.1240	NaN	NaN	NaN
2003	1	4	0	0	0	0.0536	NaN	NaN	NaN
2003	1	5	0	0	0	0.0315	NaN	NaN	NaN
2003	1	6	0	0	0	0.0045	NaN	NaN	NaN
2003	1	7	0	0	0	0.0233	NaN	NaN	NaN
2003	1	8	0	0	0	0.0492	NaN	NaN	NaN
2003	1	9	0	0	0	0.1369	NaN	NaN	NaN
2003	1	10	0	0	0	0.0820	NaN	NaN	NaN
2003	1	11	0	0	0	0.0027	NaN	NaN	NaN
2003	1	12	0	0	0	0.0214	NaN	NaN	NaN
2003	1	13	0	0	0	0.0162	NaN	NaN	NaN
2003	1	14	0	0	0	0.1173	NaN	NaN	NaN
2003	1	15	0	0	0	0.1438	NaN	NaN	NaN
2003	1	16	0	0	0	0.0067	NaN	NaN	NaN
2003	1	17	0	0	0	0.1299	NaN	NaN	NaN
2003	1	18	0	0	0	0.1105	NaN	NaN	NaN
2003	1	19	0	0	0	0.2034	NaN	NaN	NaN
2003	1	20	0	0	0	0.3287	NaN	NaN	NaN
2003	1	21	0	0	0	0.1607	NaN	NaN	NaN
2003	1	22	0	0	0	0.1016	NaN	NaN	NaN
2003	1	23	0	0	0	0.0040	NaN	NaN	NaN
2003	1	24	0	0	0	0.0107	NaN	NaN	NaN
2003	1	25	0	0	0	0.0880	NaN	NaN	NaN
2003	1	26	0	0	0	0.1084	NaN	NaN	NaN
2003	1	27	0	0	0	0.0971	NaN	NaN	NaN
2003	1	28	0	0	0	0.1156	NaN	NaN	NaN
2003	1	29	0	0	0	0.0323	NaN	NaN	NaN
2003	1	30	0	0	0	0.0294	NaN	NaN	NaN
2003	1	31	0	0	0	0.0072	NaN	NaN	NaN
2003	2	1	0	0	0	0.0629	NaN	NaN	NaN
2003	2	2	0	0	0	0.2718	NaN	NaN	NaN
2003	2	3	0	0	0	0.2153	NaN	NaN	NaN
2003	2	4	0	0	0	0.0039	NaN	NaN	NaN
2003	2	5	0	0	0	0.0001	NaN	NaN	NaN
2003	2	6	0	0	0	0.0059	NaN	NaN	NaN
2003	2	7	0	0	0	0.0037	NaN	NaN	NaN
2003	2	8	0	0	0	0.0628	NaN	NaN	NaN
2003	2	9	0	0	0	0.2678	NaN	NaN	NaN
2003	2	10	0	0	0	0.0859	NaN	NaN	NaN
2003	2	11	0	0	0	0.0568	NaN	NaN	NaN
2003	2	12	0	0	0	0.0073	NaN	NaN	NaN
2003	2	13	0	0	0	0.0615	NaN	NaN	NaN
2003	2	14	0	0	0	0.0007	NaN	NaN	NaN
2003	2	15	0	0	0	0.0015	NaN	NaN	NaN
2003	2	16	0	0	0	0.0000	NaN	NaN	NaN
2003	2	17	0	0	0	0.0000	NaN	NaN	NaN
2003	2	18	0	0	0	0.0002	NaN	NaN	NaN
2003	2	19	0	0	0	0.0000	NaN	NaN	NaN
2003	2	20	0	0	0	0.0009	NaN	NaN	NaN
2003	2	21	0	0	0	0.0016	NaN	NaN	NaN
2003	2	22	0	0	0	0.0013	NaN	NaN	NaN
2003	2	23	0	0	0	0.0351	NaN	NaN	NaN
2003	2	24	0	0	0	0.0096	NaN	NaN	NaN
2003	2	25	0	0	0	0.0014	NaN	NaN	NaN
2003	2	26	0	0	0	0.0005	NaN	NaN	NaN
2003	2	27	0	0	0	0.0006	NaN	NaN	NaN
2003	2	28	0	0	0	0.3963	NaN	NaN	NaN
2003	3	1	0	0	0	0.2005	NaN	NaN	NaN
2003	3	2	0	0	0	0.0556	NaN	NaN	NaN
2003	3	3	0	0	0	0.0045	NaN	NaN	NaN
2003	3	4	0	0	0	0.0831	NaN	NaN	NaN
2003	3	5	0	0	0	0.0113	NaN	NaN	NaN
2003	3	6	0	0	0	0.0000	NaN	NaN	NaN
2003	3	7	0	0	0	0.2152	NaN	NaN	NaN
2003	3	8	0	0	0	0.1305	NaN	NaN	NaN
2003	3	9	0	0	0	0.0571	NaN	NaN	NaN
2003	3	10	0	0	0	0.5280	NaN	NaN	NaN
2003	3	11	0	0	0	0.1618	NaN	NaN	NaN
2003	3	12	0	0	0	0.0629	NaN	NaN	NaN
2003	3	13	0	0	0	0.0019	NaN	NaN	NaN
2003	3	14	0	0	0	0.0000	NaN	NaN	NaN
2003	3	15	0	0	0	0.0007	NaN	NaN	NaN
2003	3	16	0	0	0	0.0006	NaN	NaN	NaN
2003	3	17	0	0	0	0.0000	NaN	NaN	NaN
2003	3	18	0	0	0	0.0018	NaN	NaN	NaN
2003	3	19	0	0	0	0.0012	NaN	NaN	NaN
2003	3	20	0	0	0	0.0001	NaN	NaN	NaN
2003	3	21	0	0	0	0.0005	NaN	NaN	NaN
2003	3	22	0	0	0	0.0024	NaN	NaN	NaN
2003	3	23	0	0	0	0.0066	NaN	NaN	NaN
2003	3	24	0	0	0	0.0240	NaN	NaN	NaN
2003	3	25	0	0	0	0.0005	NaN	NaN	NaN
2003	3	26	0	0	0	0.0000	NaN	NaN	NaN
2003	3	27	0	0	0	0.0004	NaN	NaN	NaN
2003	3	28	0	0	0	0.0000	NaN	NaN	NaN
2003	3	29	0	0	0	0.0000	NaN	NaN	NaN
2003	3	30	0	0	0	0.0005	NaN	NaN	NaN
2003	3	31	0	0	0	0.0032	NaN	NaN	NaN
2003	4	1	0	0	0	0.1795	NaN	NaN	NaN
2003	4	2	0	0	0	0.0000	NaN	NaN	NaN
2003	4	3	0	0	0	0.0003	NaN	NaN	NaN
2003	4	4	0	0	0	0.0000	NaN	NaN	NaN
2003	4	5	0	0	0	0.0000	NaN	NaN	NaN
2003	4	6	0	0	0	0.0000	NaN	NaN	NaN
2003	4	7	0	0	0	0.0000	NaN	NaN	NaN
2003	4	8	0	0	0	0.0000	NaN	NaN	NaN
2003	4	9	0	0	0	0.0000	NaN	NaN	NaN
2003	4	10	0	0	0	0.0041	NaN	NaN	NaN
2003	4	11	0	0	0	0.0000	NaN	NaN	NaN
2003	4	12	0	0	0	0.0000	NaN	NaN	NaN
2003	4	13	0	0	0	0.0018	NaN	NaN	NaN
2003	4	14	0	0	0	0.0015	NaN	NaN	NaN
2003	4	15	0	0	0	0.0000	NaN	NaN	NaN
2003	4	16	0	0	0	0.0000	NaN	NaN	NaN
2003	4	17	0	0	0	0.0000	NaN	NaN	NaN
2003	4	18	0	0	0	0.0000	NaN	NaN	NaN
2003	4	19	0	0	0	0.0005	NaN	NaN	NaN
2003	4	20	0	0	0	0.0010	NaN	NaN	NaN
2003	4	21	0	0	0	0.0854	NaN	NaN	NaN
2003	4	22	0	0	0	0.0000	NaN	NaN	NaN
2003	4	23	0	0	0	0.0000	NaN	NaN	NaN
2003	4	24	0	0	0	0.0359	NaN	NaN	NaN
2003	4	25	0	0	0	0.2802	NaN	NaN	NaN
2003	4	26	0	0	0	0.2056	NaN	NaN	NaN
2003	4	27	0	0	0	0.1593	NaN	NaN	NaN
2003	4	28	0	0	0	0.4590	NaN	NaN	NaN
2003	4	29	0	0	0	0.0293	NaN	NaN	NaN
2003	4	30	0	0	0	0.2567	NaN	NaN	NaN
2003	5	1	0	0	0	0.1610	NaN	NaN	NaN
2003	5	2	0	0	0	0.4741	NaN	NaN	NaN
2003	5	3	0	0	0	0.2049	NaN	NaN	NaN
2003	5	4	0	0	0	0.0290	NaN	NaN	NaN
2003	5	5	0	0	0	0.0326	NaN	NaN	NaN
2003	5	6	0	0	0	0.0015	NaN	NaN	NaN
2003	5	7	0	0	0	0.0172	NaN	NaN	NaN
2003	5	8	0	0	0	0.0061	NaN	NaN	NaN
2003	5	9	0	0	0	0.0324	NaN	NaN	NaN
2003	5	10	0	0	0	0.0083	NaN	NaN	NaN
2003	5	11	0	0	0	0.1243	NaN	NaN	NaN
2003	5	12	0	0	0	0.0583	NaN	NaN	NaN
2003	5	13	0	0	0	0.0839	NaN	NaN	NaN
2003	5	14	0	0	0	0.1000	NaN	NaN	NaN
2003	5	15	0	0	0	0.0067	NaN	NaN	NaN
2003	5	16	0	0	0	0.3414	NaN	NaN	NaN
2003	5	17	0	0	0	0.2918	NaN	NaN	NaN
2003	5	18	0	0	0	0.2398	NaN	NaN	NaN
2003	5	19	0	0	0	0.2934	NaN	NaN	NaN
2003	5	20	0	0	0	0.0615	NaN	NaN	NaN
2003	5	21	0	0	0	0.1063	NaN	NaN	NaN
2003	5	22	0	0	0	0.0741	NaN	NaN	NaN
2003	5	23	0	0	0	0.0835	NaN	NaN	NaN
2003	5	24	0	0	0	0.0553	NaN	NaN	NaN
2003	5	25	0	0	0	0.1219	NaN	NaN	NaN
2003	5	26	0	0	0	0.0530	NaN	NaN	NaN
2003	5	27	0	0	0	0.0121	NaN	NaN	NaN
2003	5	28	0	0	0	0.0003	NaN	NaN	NaN
2003	5	29	0	0	0	0.0019	NaN	NaN	NaN
2003	5	30	0	0	0	0.0079	NaN	NaN	NaN
2003	5	31	0	0	0	0.0002	NaN	NaN	NaN
2003	6	1	0	0	0	0.0256	NaN	NaN	NaN
2003	6	2	0	0	0	0.0037	NaN	NaN	NaN
2003	6	3	0	0	0	0.0010	NaN	NaN	NaN
2003	6	4	0	0	0	0.0322	NaN	NaN	NaN
2003	6	5	0	0	0	0.0106	NaN	NaN	NaN
2003	6	6	0	0	0	0.0266	NaN	NaN	NaN
2003	6	7	0	0	0	0.0000	NaN	NaN	NaN
2003	6	8	0	0	0	0.3385	NaN	NaN	NaN
2003	6	9	0	0	0	0.0005	NaN	NaN	NaN
2003	6	10	0	0	0	0.0585	NaN	NaN	NaN
2003	6	11	0	0	0	0.0205	NaN	NaN	NaN
2003	6	12	0	0	0	0.0135	NaN	NaN	NaN
2003	6	13	0	0	0	0.0000	NaN	NaN	NaN
2003	6	14	0	0	0	0.0000	NaN	NaN	NaN
2003	6	15	0	0	0	0.0000	NaN	NaN	NaN
2003	6	16	0	0	0	0.0355	NaN	NaN	NaN
2003	6	17	0	0	0	0.1593	NaN	NaN	NaN
2003	6	18	0	0	0	0.0686	NaN	NaN	NaN
2003	6	19	0	0	0	0.1428	NaN	NaN	NaN
2003	6	20	0	0	0	0.0001	NaN	NaN	NaN
2003	6	21	0	0	0	0.0066	NaN	NaN	NaN
2003	6	22	0	0	0	0.0544	NaN	NaN	NaN
2003	6	23	0	0	0	0.0000	NaN	NaN	NaN
2003	6	24	0	0	0	0.0000	NaN	NaN	NaN
2003	6	25	0	0	0	0.0000	NaN	NaN	NaN
2003	6	26	0	0	0	0.0000	NaN	NaN	NaN
2003	6	27	0	0	0	0.5157	NaN	NaN	NaN
2003	6	28	0	0	0	0.0050	NaN	NaN	NaN
2003	6	29	0	0	0	0.0011	NaN	NaN	NaN
2003	6	30	0	0	0	1.2224	NaN	NaN	NaN
2003	7	1	0	0	0	0.4537	NaN	NaN	NaN
2003	7	2	0	0	0	0.0958	NaN	NaN	NaN
2003	7	3	0	0	0	0.1829	NaN	NaN	NaN
2003	7	4	0	0	0	0.0006	NaN	NaN	NaN
2003	7	5	0	0	0	0.0048	NaN	NaN	NaN
2003	7	6	0	0	0	0.0013	NaN	NaN	NaN
2003	7	7	0	0	0	0.0066	NaN	NaN	NaN
2003	7	8	0	0	0	0.0175	NaN	NaN	NaN
2003	7	9	0	0	0	0.0060	NaN	NaN	NaN
2003	7	10	0	0	0	0.0186	NaN	NaN	NaN
2003	7	11	0	0	0	0.0016	NaN	NaN	NaN
2003	7	12	0	0	0	0.0000	NaN	NaN	NaN
2003	7	13	0	0	0	0.0000	NaN	NaN	NaN
2003	7	14	0	0	0	0.0000	NaN	NaN	NaN
2003	7	15	0	0	0	0.0000	NaN	NaN	NaN
2003	7	16	0	0	0	0.0004	NaN	NaN	NaN
2003	7	17	0	0	0	0.5418	NaN	NaN	NaN
2003	7	18	0	0	0	0.1527	NaN	NaN	NaN
2003	7	19	0	0	0	0.0119	NaN	NaN	NaN
2003	7	20	0	0	0	0.0126	NaN	NaN	NaN
2003	7	21	0	0	0	0.1243	NaN	NaN	NaN
2003	7	22	0	0	0	0.0059	NaN	NaN	NaN
2003	7	23	0	0	0	0.0764	NaN	NaN	NaN
2003	7	24	0	0	0	0.0143	NaN	NaN	NaN
2003	7	25	0	0	0	0.5741	NaN	NaN	NaN
2003	7	26	0	0	0	0.0139	NaN	NaN	NaN
2003	7	27	0	0	0	0.0092	NaN	NaN	NaN
2003	7	28	0	0	0	0.0489	NaN	NaN	NaN
2003	7	29	0	0	0	0.2664	NaN	NaN	NaN
2003	7	30	0	0	0	0.2379	NaN	NaN	NaN
2003	7	31	0	0	0	0.0167	NaN	NaN	NaN
2003	8	1	0	0	0	0.0403	NaN	NaN	NaN
2003	8	2	0	0	0	0.0002	NaN	NaN	NaN
2003	8	3	0	0	0	0.0000	NaN	NaN	NaN
2003	8	4	0	0	0	0.0000	NaN	NaN	NaN
2003	8	5	0	0	0	0.0011	NaN	NaN	NaN
2003	8	6	0	0	0	0.0043	NaN	NaN	NaN
2003	8	7	0	0	0	0.0000	NaN	NaN	NaN
2003	8	8	0	0	0	0.0003	NaN	NaN	NaN
2003	8	9	0	0	0	0.0001	NaN	NaN	NaN
2003	8	10	0	0	0	0.5976	NaN	NaN	NaN
2003	8	11	0	0	0	0.3041	0.0220	0.0220	0.0000
2003	8	12	0	0	0	0.0005	0.0180	0.0180	0.0000
2003	8	13	0	0	0	0.0000	0.0132	0.0132	0.0000
2003	8	14	0	0	0	0.0000	0.0110	0.0110	0.0000
2003	8	15	0	0	0	0.0000	0.0100	0.0100	0.0000
2003	8	16	0	0	0	0.0000	0.0100	0.0100	0.0000
2003	8	17	0	0	0	0.0108	0.0092	0.0092	0.0000
2003	8	18	0	0	0	0.0396	0.0097	0.0097	0.0000
2003	8	19	0	0	0	0.0000	0.0093	0.0093	0.0000
2003	8	20	0	0	0	0.0000	0.0090	0.0090	0.0000
2003	8	21	0	0	0	0.0922	0.0090	0.0090	0.0000
2003	8	22	0	0	0	0.0038	0.0090	0.0090	0.0000
2003	8	23	0	0	0	0.0021	0.0134	0.0099	0.0036
2003	8	24	0	0	0	0.0047	0.0113	0.0097	0.0016
2003	8	25	0	0	0	0.0119	0.0096	0.0096	0.0000
2003	8	26	0	0	0	0.0025	0.0090	0.0090	0.0000
2003	8	27	0	0	0	0.0001	0.0090	0.0090	0.0000
2003	8	28	0	0	0	0.0376	0.0090	0.0090	0.0000
2003	8	29	0	0	0	0.1021	0.0090	0.0090	0.0000
2003	8	30	0	0	0	0.0000	0.0090	0.0089	0.0001
2003	8	31	0	0	0	0.0014	0.0090	0.0088	0.0002
2003	9	1	0	0	0	0.0003	0.0089	0.0087	0.0002
2003	9	2	0	0	0	0.0019	0.0080	0.0080	0.0000
2003	9	3	0	0	0	0.0000	0.0080	0.0080	0.0000
2003	9	4	0	0	0	0.0000	0.0080	0.0080	0.0000
2003	9	5	0	0	0	0.0198	0.0080	0.0080	0.0000
2003	9	6	0	0	0	0.2427	0.0080	0.0080	0.0000
2003	9	7	0	0	0	0.0027	0.0085	0.0083	0.0001
2003	9	8	0	0	0	0.1359	0.0094	0.0086	0.0008
2003	9	9	0	0	0	0.0207	0.0100	0.0089	0.0010
2003	9	10	0	0	0	0.1327	0.0092	0.0092	0.0000
2003	9	11	0	0	0	0.0242	0.0090	0.0090	0.0000
2003	9	12	0	0	0	0.0003	0.0090	0.0089	0.0001
2003	9	13	0	0	0	0.0000	0.0087	0.0087	0.0001
2003	9	14	0	0	0	0.0000	0.0080	0.0080	0.0000
2003	9	15	0	0	0	0.0023	0.0080	0.0080	0.0000
2003	9	16	0	0	0	0.0000	0.0080	0.0080	0.0000
2003	9	17	0	0	0	0.0000	0.0080	0.0079	0.0001
2003	9	18	0	0	0	0.0482	0.0077	0.0077	0.0000
2003	9	19	0	0	0	0.8895	0.0083	0.0082	0.0002
2003	9	20	0	0	0	0.7161	0.0218	0.0087	0.0131
2003	9	21	0	0	0	0.0051	0.0469	0.0092	0.0377
2003	9	22	0	0	0	0.4154	0.0355	0.0097	0.0258
2003	9	23	0	0	0	0.0004	0.0816	0.0102	0.0714
2003	9	24	0	0	0	0.0000	0.0312	0.0107	0.0205
2003	9	25	0	0	0	0.0000	0.0190	0.0112	0.0078
2003	9	26	0	0	0	0.0169	0.0152	0.0117	0.0034
2003	9	27	0	0	0	0.0037	0.0134	0.0122	0.0012
2003	9	28	0	0	0	0.0028	0.0127	0.0127	0.0000
2003	9	29	0	0	0	0.1106	0.0126	0.0126	0.0000
2003	9	30	0	0	0	0.0141	0.0195	0.0125	0.0070
2003	10	1	0	0	0	0.0010	0.0311	0.0124	0.0187
2003	10	2	0	0	0	0.0023	0.0175	0.0124	0.0051
2003	10	3	0	0	0	0.0013	0.0139	0.0123	0.0016
2003	10	4	0	0	0	0.0353	0.0122	0.0122	0.0000
2003	10	5	0	0	0	0.0246	0.0110	0.0110	0.0000
2003	10	6	0	0	0	0.1080	0.0104	0.0104	0.0000
2003	10	7	0	0	0	0.0261	0.0105	0.0105	0.0000
2003	10	8	0	0	0	0.0188	0.0165	0.0125	0.0040
2003	10	9	0	0	0	0.0391	0.0136	0.0136	0.0000
2003	10	10	0	0	0	0.0187	0.0125	0.0125	0.0000
2003	10	11	0	0	0	0.0020	0.0256	0.0128	0.0128
2003	10	12	0	0	0	0.0055	0.0154	0.0124	0.0031
2003	10	13	0	0	0	0.0000	0.0124	0.0119	0.0005
2003	10	14	0	0	0	0.0000	0.0112	0.0112	0.0000
2003	10	15	0	0	0	0.0000	0.0103	0.0103	0.0000
2003	10	16	0	0	0	0.0005	0.0100	0.0100	0.0000
2003	10	17	0	0	0	0.0000	0.0095	0.0095	0.0000
2003	10	18	0	0	0	0.0000	0.0090	0.0090	0.0000
2003	10	19	0	0	0	0.0326	0.0090	0.0090	0.0000
2003	10	20	0	0	0	0.1307	0.0090	0.0090	0.0000
2003	10	21	0	0	0	0.0032	0.0095	0.0092	0.0003
2003	10	22	0	0	0	0.1581	0.0092	0.0092	0.0000
2003	10	23	0	0	0	0.1307	0.0093	0.0093	0.0000
2003	10	24	0	0	0	0.0004	0.0100	0.0097	0.0003
2003	10	25	0	0	0	0.0783	0.0108	0.0099	0.0009
2003	10	26	0	0	0	0.0190	0.0102	0.0101	0.0001
2003	10	27	0	0	0	0.0003	0.0147	0.0102	0.0044
2003	10	28	0	0	0	0.0819	0.0125	0.0104	0.0020
2003	10	29	0	0	0	0.2492	0.0125	0.0106	0.0019
2003	10	30	0	0	0	0.0000	0.0158	0.0108	0.0050
2003	10	31	0	0	0	0.2424	0.0154	0.0110	0.0044
2003	11	1	0	0	0	0.0318	0.0183	0.0111	0.0072
2003	11	2	0	0	0	0.3525	0.0243	0.0113	0.0130
2003	11	3	0	0	0	0.1324	0.0766	0.0115	0.0651
2003	11	4	0	0	0	0.0000	0.0544	0.0117	0.0427
2003	11	5	0	0	0	0.0000	0.0290	0.0119	0.0171
2003	11	6	0	0	0	0.0000	0.0198	0.0120	0.0078
2003	11	7	0	0	0	0.0011	0.0164	0.0122	0.0042
2003	11	8	0	0	0	0.0187	0.0145	0.0124	0.0021
2003	11	9	0	0	0	0.0114	0.0130	0.0126	0.0004
2003	11	10	0	0	0	0.0000	0.0127	0.0127	0.0000
2003	11	11	0	0	0	0.0143	0.0122	0.0122	0.0000
2003	11	12	0	0	0	0.1857	0.0127	0.0127	0.0000
2003	11	13	0	0	0	0.0813	0.0173	0.0134	0.0040
2003	11	14	0	0	0	0.1990	0.0188	0.0140	0.0049
2003	11	15	0	0	0	0.0111	0.0288	0.0146	0.0143
2003	11	16	0	0	0	0.0004	0.0300	0.0152	0.0148
2003	11	17	0	0	0	0.0761	0.0200	0.0158	0.0042
2003	11	18	0	0	0	0.0369	0.0169	0.0164	0.0006
2003	11	19	0	0	0	0.1173	0.0296	0.0170	0.0126
2003	11	20	0	0	0	0.3251	0.0599	0.0176	0.0424
2003	11	21	0	0	0	0.0052	0.0908	0.0182	0.0727
2003	11	22	0	0	0	0.0010	0.0376	0.0188	0.0188
2003	11	23	0	0	0	0.0038	0.0248	0.0194	0.0055
2003	11	24	0	0	0	0.0080	0.0200	0.0200	0.0000
2003	11	25	0	0	0	0.1025	0.0174	0.0174	0.0000
2003	11	26	0	0	0	0.4371	0.0233	0.0180	0.0052
2003	11	27	0	0	0	0.0082	0.0790	0.0187	0.0603
2003	11	28	0	0	0	0.0071	0.0557	0.0193	0.0364
2003	11	29	0	0	0	0.4201	0.0354	0.0199	0.0155
2003	11	30	0	0	0	0.0762	0.0844	0.0206	0.0639
2003	12	1	0	0	0	0.7955	0.0665	0.0212	0.0453
2003	12	2	0	0	0	0.2225	0.1605	0.0218	0.1386
2003	12	3	0	0	0	0.1124	0.2290	0.0224	0.2065
2003	12	4	0	0	0	0.0000	0.1048	0.0231	0.0817
2003	12	5	0	0	0	0.0028	0.0565	0.0237	0.0328
2003	12	6	0	0	0	0.0085	0.0410	0.0243	0.0166
2003	12	7	0	0	0	0.0000	0.0339	0.0250	0.0090
2003	12	8	0	0	0	0.0017	0.0295	0.0256	0.0040
2003	12	9	0	0	0	0.0013	0.0262	0.0262	0.0000
2003	12	10	0	0	0	0.0010	0.0242	0.0242	0.0000
2003	12	11	0	0	0	0.2583	0.0275	0.0275	0.0000
2003	12	12	0	0	0	0.0255	0.0352	0.0271	0.0080
2003	12	13	0	0	0	0.2325	0.0343	0.0268	0.0076
2003	12	14	0	0	0	0.0605	0.0728	0.0264	0.0464
2003	12	15	0	0	0	0.0020	0.0619	0.0261	0.0359
2003	12	16	0	0	0	0.0159	0.0373	0.0257	0.0116
2003	12	17	0	0	0	0.0004	0.0294	0.0253	0.0040
2003	12	18	0	0	0	0.0027	0.0275	0.0250	0.0025
2003	12	19	0	0	0	0.0050	0.0246	0.0246	0.0000
2003	12	20	0	0	0	0.2752	0.0232	0.0232	0.0000
2003	12	21	0	0	0	0.1818	0.0525	0.0239	0.0287
2003	12	22	0	0	0	0.0140	0.0627	0.0245	0.0382
2003	12	23	0	0	0	0.1488	0.0393	0.0252	0.0141
2003	12	24	0	0	0	0.0055	0.0993	0.0259	0.0733
2003	12	25	0	0	0	0.0557	0.0486	0.0266	0.0220
2003	12	26	0	0	0	0.2851	0.0703	0.0273	0.0430
2003	12	27	0	0	0	0.0340	0.1667	0.0280	0.1388
2003	12	28	0	0	0	0.0021	0.0763	0.0287	0.0476
2003	12	29	0	0	0	0.0000	0.0388	0.0294	0.0095
2003	12	30	0	0	0	0.0013	0.0300	0.0300	0.0000
2003	12	31	0	0	0	0.1036	0.0241	0.0241	0.0000
2004	1	1	0	0	0	0.6609	0.0264	0.0258	0.0006
2004	1	2	0	0	0	0.0270	0.0648	0.0275	0.0372
2004	1	3	0	0	0	0.0310	0.0923	0.0292	0.0631
2004	1	4	0	0	0	0.0087	0.0663	0.0309	0.0354
2004	1	5	0	0	0	0.0963	0.1014	0.0326	0.0688
2004	1	6	0	0	0	0.1440	0.1364	0.0343	0.1021
2004	1	7	0	0	0	0.0560	0.1437	0.0360	0.1077
2004	1	8	0	0	0	0.4779	0.0793	0.0377	0.0416
2004	1	9	0	0	0	0.1533	0.1885	0.0393	0.1491
2004	1	10	0	0	0	0.0013	0.1735	0.0410	0.1325
2004	1	11	0	0	0	0.4571	0.1044	0.0427	0.0617
2004	1	12	0	0	0	0.0709	0.1759	0.0444	0.1315
2004	1	13	0	0	0	0.4500	0.1779	0.0461	0.1318
2004	1	14	0	0	0	0.0092	0.2194	0.0478	0.1716
2004	1	15	0	0	0	0.5135	0.1187	0.0495	0.0692
2004	1	16	0	0	0	0.2104	0.1566	0.0512	0.1054
2004	1	17	0	0	0	0.0744	0.1775	0.0529	0.1246
2004	1	18	0	0	0	0.1013	0.1183	0.0546	0.0637
2004	1	19	0	0	0	0.0287	0.1187	0.0563	0.0624
2004	1	20	0	0	0	0.1482	0.1522	0.0580	0.0943
2004	1	21	0	0	0	0.0017	0.1371	0.0596	0.0774
2004	1	22	0	0	0	0.0079	0.0930	0.0613	0.0317
2004	1	23	0	0	0	0.1023	0.0630	0.0630	0.0000
2004	1	24	0	0	0	0.0083	0.0578	0.0578	0.0000
2004	1	25	0	0	0	0.0034	0.0585	0.0585	0.0000
